pipeline_id,n_features_all,n_features_selected_randomly,use_imputer,imputer_type,use_var_thresholder,var_thresholder_type,use_scaler,scaler_type,use_feature_selector,feature_selector_type,fs_score_func_type,fs_estimator_type,model_type,score_type,score_valid_mean,score_valid_std,score_test,dt_pipe_start_str,seconds_processing,pipeline_file_size
0305T898WE0IHAG1,1764,364,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,ComplementNB,roc_auc_score,0.8997853368577964,0.014022537246174104,0.9001343271683674,2026-04-22_13-25-34,6.964118957519531,28535
AZKMG4WZ6X4KOOEH,1764,1597,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,MultinomialNB,roc_auc_score,0.8885275653425129,0.01443938814116741,0.8955453802614796,2026-04-22_13-25-41,30.760018348693848,322052419
ACNXUODCXZLK34VK,1764,886,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,KNeighborsClassifier,roc_auc_score,0.9653464992723808,0.006575918766433994,0.9734997807716838,2026-04-22_13-26-26,503.4700725078583,188267649
RYN36GZHIO28KJ5M,1764,754,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,GaussianNB,roc_auc_score,0.8467059287648961,0.010335724991360314,0.8458063616071428,2026-04-22_13-35-27,31.03989577293396,39648
2RACMXQCEGKCE3J8,1764,263,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.9077426707571477,0.02087400381425191,0.9043468989158164,2026-04-22_13-36-08,58.46206879615784,435628
ESG9END17KTK0B4R,1764,604,True,SimpleImputer,False,None,True,MaxAbsScaler,False,None,None,None,GaussianNB,roc_auc_score,0.850568298279066,0.018443420290359024,0.8530443837691326,2026-04-22_13-37-07,16.658674955368042,36662
FOCOQ4FYVB7R09W7,1764,194,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8607001909910432,0.014073702450723619,0.8798038903061224,2026-04-22_13-37-26,8.989229679107666,20749
U9PMW8DSW75DWMR8,1764,487,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,GaussianNB,roc_auc_score,0.8576995127660106,0.020956378525836185,0.8710100446428571,2026-04-22_13-37-35,14.064296007156372,98210037
WHY0DF76MJEV8K3S,1764,1223,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.9920098982590915,0.0037858859683039406,0.9898692602040815,2026-04-22_13-38-22,322.84756326675415,1038703
W9G0TCYAOVHAHCUY,1764,577,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,GaussianNB,roc_auc_score,0.8490377432110684,0.013300761142006318,0.837769551179847,2026-04-22_13-43-45,18.27462100982666,30660
3O2X6XGQVSKMA95L,1764,518,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,BernoulliNB,roc_auc_score,0.7405004651843614,0.021336807441125222,0.7443140146683673,2026-04-22_13-44-11,19.38632369041443,48464
K33XVEGCU0B3BOF2,1764,1624,False,None,True,VarianceThreshold,True,StandardScaler,False,None,None,None,HistGradientBoostingClassifier,roc_auc_score,0.9842309206273274,0.004934603253550362,0.9889405293367347,2026-04-22_13-44-31,104.565101146698,1876065
W1PVQS3VNALFM3RU,1764,386,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,LogisticRegression,roc_auc_score,0.970075877888922,0.004194063000518231,0.9679504145408163,2026-04-22_13-46-16,91.21674394607544,77833040
OBEG4BXBUW1IYET3,1764,1379,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.8925296658680623,0.012583861059853992,0.8963768534757652,2026-04-22_13-47-50,49.30012130737305,278101030
VTFQLOQ9YVCQEPP4,1764,1461,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9512622162628395,0.011633787390656493,0.9594985650510204,2026-04-22_13-48-55,15502.022889375687,294801078
4168NVYJPAHYB2TY,1764,465,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.7908307102776339,0.018346691458961322,0.7380282405931122,2026-04-22_18-07-17,11.390214681625366,27079
Q4DOWIHT79JM4OT2,1764,247,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,XGBRFClassifier,roc_auc_score,0.7207054619543113,0.02325648412259782,0.7401438934948978,2026-04-22_18-07-33,22.933717727661133,51678131
1FKA2FBFBVD0X00S,1764,1716,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,XGBClassifier,roc_auc_score,0.9763930072990477,0.007637461573546248,0.9775601881377551,2026-04-22_18-08-17,75188.30337524414,48856205
7BD3K2QTD3ESCP7O,1764,1554,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8316986540459086,0.00965654169423096,0.8367608019770407,2026-04-23_15-01-26,65.49538850784302,117780
SWINKETGDAZJGYNN,1764,1727,True,KNNImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9784161484956455,0.0090929128113502,0.9836943957270409,2026-04-23_15-02-31,24459.71311211586,348474533
T0QZ2K6BVIAIJG4X,1764,676,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,KNeighborsClassifier,roc_auc_score,0.9658046991355367,0.008339299341656734,0.9644304049744897,2026-04-23_21-50-12,196.24037384986877,127104629
WOYJFZB935XYQRII,1764,562,True,KNNImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9524862216689731,0.010495891958022032,0.945660176179847,2026-04-23_21-53-44,2615.0372807979584,113402246
VQG3WDO03MAN9VKI,1764,225,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,LGBMClassifier,roc_auc_score,0.9241919860009837,0.07289497943996816,0.9816894531249999,2026-04-23_22-37-19,28.486613035202026,354255
